Review
"beli bantuan digame ini cuma kepotong di BCA yanh diambil uang aja, bantuannya ga nonggol ..jadi malas ngelanjutin mainnya"
Gamenya bagus ayah ku suka main game ini ❤️👍
"Saya kasih bintang satu,.. Untuk reward gold race nya, sangat sedikit, capek, sudah habis langkah, hadiah nggak sesuai dengan level nya..tingkat kesulitan nya nggak ada bantuan nya,candy crush sagah masih ada bantuan nya,walau mesti nonton iklan,terimakasih..."
Mantul lumayan buat waktu luang
"Sudah di perbaharui tapi login hariannya gak bagus lagi, biasanya dapat bantuan 2 jam dan bonus nyawa jam 30 menit,tapi semenjak di perbaharui loginnya makin jelek, gak seru lagi mainnya,.tolonglah di kembalikan seperti semula bonus login hariannya. bintang 1 dulu ya, klau sudah di kembalikan bonus login hariannya seperti semula gua kasih bintang 5.terima kasih"
"Gamenya sangat menarik, banyak booster dan bantuan untuk menyelesaikan level yang sulit. Namun anehnya, ada beberapa level yang seharusnya mudah tetapi dibilang ""Hard"" atau ""Ultra Hard."" Tetapi ada level yag seharusnya sulit bahkan sangat sulit tetapi dibilangnya mudah atau berwarna biru. Tolong dong King perbaiki level yang terbalik - balik dan aneh - aneh ya. Ditunggu update selanjutnya."
Tolong donk min... Levelnya makin keatas makin mustahil untuk diselesaikan... Aku dh level 7582... Menurut aku level 7582 level yang paling bikin frustasi... Lama² game ini bisa ditinggalkan playernya nh... Sulit sih boleh² aja tp jg yang masuk akal lah...
"aku dah main lv 16rb tp dah ga seru, susah bgt dapet gold bar nya. kalo mau dpt boosternya susah bgt gara2 dapetin goldnya itu susah, padahal waktunya cuma 6 hari sedangkan yg dibutuhkan 90 gold tp tiap main tu ga ada yg perlombaan eh alhasil level booster turun"
Kenapa sekrang kalau disambungkan ke wifi tidak bisa konek padahal jaringan bagus dulu bagus sekali koneksinya mohon diperbaiki lagi
"level udah 7000 .. nyoba iseng update, ehg' malah soundnya berubah, dih najis .. sound apaan bgini JELEK BANGET ..!!! udah bener yg pertama itu bagus ... gantilaaah min ....."
kenapa semakin lama semakin pelit hadiah??????
"Udah pernah main, Sudah level 1000 an lebih ada perubahan mantap game nya,, Perlu perbaikan di time bonus waktu nya di kasih 3 jam blum 1 jam main udah habis aja waktu nya bila dpt 30 menit atau ± 30 hadehh kadang 5 plat main udah habis waktunya,, Mohon di perbaiki terimakasih."
Ngaapa kG bisa di mainkan padahal udh di perbarui apa grgr dapet bantuan nyawa sama 100jam lebih
bagus sekali game nya tapi yaaa bagus😁😁❤️
Gamenya bagus..seru sangat menghibur..dri dulu hingga sekarang sllu mainkannya..sampe² gak sadar klo sudah li level 1049😍👍pokoknya mantulll👍👍👍
Ini selesai di level 15430 atau nanti setelah update ada lagi levelnya?
"Gak bisa menukar gold bar dan pembelian google pay gagal terusss... Knp jadi gak asik lagi,"
Download dari dulu gak pernah bosan main game ini
Suka banget permainannya 😊 ga berasa udah level 5151 dan makin susah 😁😁 pokoknya Candy Crush is the best 🍬🍭🍩🍾🍻
Sangat menghibur dikala senggang
hadiah bolanya kelawarnya kenapa engga berupa item langka
"Tolong pas loading jangan kelamaan keburu bete. Bonusnya juga kadang eror, bonus waktunya belum habis tapi bonus sudah hilang. Langsung bete lagi deh. Jangan di bikin bete terus pemainnya, katanya gamenya menenangkan. terima kasih"
Untuk gamenya kurang seru cepet mbosenin aku sukanya kalah terus pakai internet juga kaya gak ada hadiah yang datang tapi lebih seruan yang dulu ada pelurunya dapet hadiah lagi kalau sekarang malah gak seru
pembelian jangan pakai bank Mandiri ya. saya tidak ada bank Mandiri
"pada saat didalam game, selalu terjadi keluar sendiri.. koneksi jaringan stabil, tidaj ada kesalahan saat instal tetapi sering terjadi keluar sendiri.. tolong bantu hal ini.. karena sangat merugikan didalam game"
"Game nya bagus sangat nyaman di mainkan,iklan pun bagus tidak menggaggu tidak memaksa. Kita bisa nonton iklan untuk dapat nyawa atw item. Saran saya tolong di perbaiki soalnya agak berat, ngelag, dan untuk loading nya juga. Terutama di menu utama."
"Tolong diperbaiki game nya, sering terjadi keluar sendiri padahal sudah mau menang, bgitu klo masuk kembali ke game nya semua bonus"" hilang, hati nya habis jadi tidak bisa main lagi... tolonglah harus cepat diperbaiki..."
"game kan fungsinya untuk menghibur yak , eh ini malah tambah stress. level setelah 300an susahnya minta ampun , kadang sebulan baru bisa lewatin satu level. bawaannya emosi mulu kalok main game."
"Ga bisa move on sama games ini, teman bermain di kala kegabutan melanda, membuat penasaran dan gemes di setiap peningkatan levelnya, membuat otak berfikir ulang untuk enyiapkan sebuah strategi. The best"
Halooo... Saya main game ini sebelumnya baik baik saja. Beberapa hari ini kalo main kayak slow motion gitu terkadang sampe macet dan harus force stop. Udah saya uninstall lalu instal ulang sampe clear cache tapi ga menyelesaikan masalah. Bisa dibantu kenapa ya. Makasih
"game ga berguna, ngajarin kita buat pelit. nyawa di kasih cuma 5. di kasih kesempatan jalan ga sesuai sama level. di perbaikin lagi dah, kesempatan jalan harus sesuai sama tingkat kesulitan nya. jangan mau nya untung buat konsumen nya rugi. TOLOL"
"Main game ini dari tahun 2013, dulu sih asyik ga usah nunggu level selanjut nya. Sekarang kudu nunggu seminggu buat ke level selanjutnya. Pas muncul level baru cuma beberapa level. Begitu terus menerus😞😔."
"Serius gatau mau kaaih bingtang brapa, kalo dulu udah pasti tak kasih 5 bintang, tapi kok sekarang ga bisa dimainin siii, begitu dibuka aps nya, kan dapet gift daily, setelah itu seharusnya langsung ke halaman level, tapi ini udah beberapa minggu kok selalu kosong halaman nya, gaada yang bisa diklik, jadi ga bisa dimainin... Plis ini knpaaa???"
"Sebenarnya game ini sudah bagus tetapi untuk developer tolong biar gamenya tambah seru tiap level 1-100 itu di kasih bonus apa lah biar semangat mainnya, saya sudah level 3000an level semakin sulit, ngabisin 1-100 itu jauh tolong di up lagi gamenya"
"Kenapa setelah di perbarui aplikasinya makin buruk? Pas di geser gak sensitif layarnya, padahal kalo keluar aplikasi normal2 saja, butuh 2 - 3 kali geser baru bisa switch permen nya, tolong di perbaiki lagi"
"Tlg iklannya yg bener..tiap cari tambahan untuk jalan.. detik.an iklan malah stay gk mau hitung mundur..harus ulang awal lagi..udah buang"" kuota buat lihat iklan pertama atau kedua yg terakhir malah gk bisa"
"Dulu game ini sangat menyenangkan. Bermain mencocokkan permen. Sekarang lebih cenderung membuat pemain kesal dengan level level easy yang tidak lagi easy, bahkan ada level ultra hard. Game ini berubah dari game untuk anak-anak menjadi game untuk dewasa"
"Gak bisa di maini lagi, susah masuknya. Lama banget entah atau bug atau gimana tapi udah 3x install download tetap sama gak dsinkronkan padahal udah LV 5000+, hp juga Ram 4 tolong ini kenapa. Hpnya sebelumnya lancar ini malah kayak ngelag gak masuk gak bisa dimainin pula. YTH king saya juga mau main, soalnya udah jatuh cinta bget sama game ini."
Aku uda 6 lebih main game ini dan gk pernah bosen.. kelihatan gampang tp aslinya menantang banget.. bikin greget... Banyak game yg uda aku download dan akirnya game ini juga yg paling mantap buat aku... Saran aku aplikasi ini bisa jual beli bonus ke sesama pemain lain... Biar makin seru 😁👍👍👍
"Kalo lagi ga ada kuota, pasti beralih ke game. Salah satunya candy crush.. seru banget ga pernah bosen, levelnya juga banyak dan bisa offline, jadi ga ada iklan yg ganggu. Tingkatkan terus yaa kualitasnya ❤️🎮"
"Berapa level tertinggi kamu ? Level tertinggi ku detik ini ada di level 2325, game yg simple, bikin fresh otak, gak harus berpikir keras, tinggal jalanin aja gamenya tanpa banyak peras otak, jika gagal coba lagi - gagal coba lagi, gitu seterusnya hingga level tertinggi. Gak bikin boring, game yg bagus buat penghantar tidur, dan dimainkan pada saat senggang atau saat nunggu antrian."
"Ini game kenapa semakin lama semakin pelit kasih tambahan nyawa padahal gak gratis harus nonton iklan dulu, gak kayak game sebelah kasih bonus nyawa 5 dgn iklan tapi kalau belum berhasil tambah lagi bonus 5 nyawa sampai berhasil. Udah gamenya makin sulit, karena sudah terlanjur yg ke 4567, kalau masih baru main mendingan dihapus aja ini game.."
"Game ini terbaik, tapi lebih bagus kalo game terkait dengan akun. Soalnya saya udah level 1200+ nah niatnya mau pake akun biar pas ganti hp ga keulang dari 1 lagi levelnya, eh ternyata ga bisa, saya sedih dari level 1200+ jadi level 1 lagi. Sebelumnya terima kasih :)"
Game yg sangat asyik.. Melatih otak dan strategi yg tentu meningkatkan kemampuan kita dlm mengambil keputusan.. Asal dilakukan pada waktu2 tertentu..
"Gamenya asyik, bikin gereget dn ketagihan. Request dari saya buat team pengembang tolong game ini untuk nyawa/love merah jangan dibatasi, agar kita lebih bebas dan leluasa lagi dalam bermainya. Terima kasih agar diperhatikan."
"Sebenarnya saya suka game ini, dari level 1 saya suka banget, eh pas udah level 20 keatas, suruh beli celengan, karena celengannya udah penuh, dikirain saya gratis, tidak berbayar, dikirain bayarnya pake koin yg ada di permainan, ternyata suruh bayar😡😨, buat apa coba nyelengin di permainan, mending nabung beneran 😁, sayang uangnya, mending buat beli bakso 🤣🤣, beli buku, lebih bermanfaat😎"
"Dari dulu masalah nya sama, gajelas sering beberapa surfive bahkan sistem pun tidak bisa mencocokan. Kalah maksimal 5x nunggu beberapa jam baru bisa main lagi, kaya game apa aja ribet"
"Awalnya game ini bagus. Sayangnya di revel 1920 bisa dibuka tapi tdk bisa di touch. Sya cba instal ulang baru bsa di touch, tpi sayangnya nyawah dn senjata yg sdh sya kumpulkan begitu banyak hilang begitu sja. Revelnya si tetep 1920. Nyesek bgt harus kurangin bintangnya!!"
"Semakin lama permainanannya makin sulit dan kalau gagal putri cantiknya akan menangis dan harus terus mengulang permainannya sampai berhasilbdan lanjut ke babak selanjutnya. Bisa nggak move nya itu ditambah lagi apabila ketemu dengan babak yang sulit. Tantangannya bikin penasaran dan juga bikin sakit kepala, tapi seru dan juga bikin kesal apabila gagal kalau mau hampir selesai permainannya."
"Turunin jadi 1 bintang karena update terakhir tidak masuk akal, booster langsung hilang semua setelah gagal selesaikan level, saya main dr tahun 2016 break lama trus main lg skrg udh level 3378 tp uodate trakhir bln juni 2024 malah jd ga seru."
"Saya sangat menghargai perkembangan aplikasi ini. Tapi kenapa bonus yang didapatkan semakin sedikit? Tidak ada Get Race, tidak ada king, tidak ada bonus nyawa dengan menonton video, tidak bisa mengmbil bonus yg lain kagi menggunakan video dan banyak hal yang hilang! Mohon jangan mempersulit para pemain di game ini dengan cara harus membeli bonus dll. Terimakasih"
"disuruh update udah update bukan nya makin bagus malah makin jelek gimana sih, udah nonton iklan sampe 3kali tau"" Keluar sendiri, pas main juga lemot bgt jadi kaya slow motion ya ampun padahal udh jauh level nya, lama"" Ku uninstall juga ni game"
"Level sudah jauh kalau tidak disimpan dimemori hilang mau mulai lagi harus kelevel awal, bagaimana cara setelah main level jauh tapi tdk disimpan dimemori bisa main lanjutkan level yg sudah jauh itu."
"Kenapa kalian lama update level terbaru ? dan terkesan SDM king kurang bangett.. masa harus nunggu berhari hari buat main lagi.. level 10615, dan pemain selevel nya yg sama ga bisa main lagi.. Ttep bintang 🌟 5 .."
"Setelah 2 tahun break baru mau maini lagi, malah sudah di persulit dengan manipulasi tidak jelas.. Bintang satu dan Uninstal adalah hal tepat untuk game sampah ini..!! Saya yakin game ini tidak akan laku laris.. Game pembodohan.."
"Jadi gini setelah di upgrade, udah 4x nih temen ngasih nyawa game. Tapi 4x ilang pas di accept! Terus pas mau continue nambah nyawa ada iklan. Pas iklanya udah di tonton ampe abis malah ngeblang dan game over!! Maksudnya gimana nih? Jadi ga seru deh"
permainan Ini asik. tpi untuk level 278 terlalu sulit. malah bikin pusing kepala terlalu susah. .level 284 tidak asik susah bikin emosi. Tolong untuk level 284 jangan terlalu susah.menyebalkan sudah beberapa Hari g dapat2 sagala Cara sudah ku pakai. Tapi tetep z susah .membosankan!!!
dua bintang aja soalnya lama oermainannya sangat sangat lambat sekali pas udah naik level ke level berikutnya sangatlah lambat jadi lama nunggu ke level berikutnya. coba berbaiki lagi biar ga lambat kaya crush saga yg pertama
sebenernya suka sama game ini sih tapi udh ga bisa dibuka semenjak di update. padahal level udh tinggi :-\ tolong diperbaiki gamenya.. rating akan diperbaiki ketika udh bisa lagi.
Buat mengurangi kepenatan dan padatnya kerjaan game ini enak banget buat kalau kita ditengah kondisi yang nggak bisa ke mana-mana tapi juga nggak mungkin meninggalkan tempat. Seperti di tengah rapat yang bertele-tele dan disekitar obrolan yang ga menarik.
"Suka bgt sama ni game sampai lupa waktu cuma yang bikin aneh itu kenapa event atau championship di hp ku ga ada apa harus hp spek tinggi baru bisa ini game kan ga perlu ram yg tinggi masa sih gini amat. Saya mencapai lvl tertinggi pun tanpa bantuan apapun sementar tmn ku yg hp nya bagus lah bisa ada event dan dapet banyak lives, gold dll."
"Saran saya buat developer game, agak perbanyak dikit move nya, udh gitu, kalau misalnya challenge nya mengumpulkan botol, fokuskan dulu ke botol yg udh terbuka, jangan ke botol yg masih tertutup kaca. Untuk keseruan main, overall baik, seru👍👍."
"Hay perkenalkan nama saya Nisa. Game ini asik dan paling saya suka game ini menantang. Kadang menantang otak untuk gimana dengan di beri beberapa kesempatan harus menghabiskan tantangannya. Dulu waktu kelas 11 saya main sampai level 2000. Tetapi karna sibuk saya uninstal. Dan hampir 2 tahun saya tidak pernah download game. Dan sekarang saya masuk kuliah semester 2, ingin main game ini lagi"
"Aku harap pencipta game candy crush menambahkan fitur trophy untuk game tersebut. Misalkan trophy untuk pemain dengan sekali move langsung mendapatkan kemenangan (menyelesaikan level), atau pemain yg selalu menyelesaikan misi dengan sekali jalan berturut² . Dan trophy trophy yg lainnya yg harus di kumpulkan para pemain agar permainan tidak membosankan karna tidak ada tujuan tertentu untuk di dapatkan. Terimakasih"
"Baru di update lagi, belum ada seminggu yang lalu, sekarang udah minta di-update lagi, udah di-update malahan error, muncul connect to Facebook berulang kali (lebih dari 10 kali muncul notifikasi itu) makin hancur"
"kasih 3 dlu ya,,soalnya saya sudah level 1640 an,,tapi setiap mau maen game nya selalu kembali ke level 1050, kan saya capek harus geser2 tros tiap hari biar sampek ke level saya yg sebenarnya...tolong lah di perbaiki,,padahal saya senang maen game ini...tq"
"Game anjjeeeng. Udah top up tp itwm ga masuk. Dah gitu skrg gada iklannya wkwk maksa banget user harus beli gold/item lain. Ya kalo masuk sih gapapa, lah ini udah dibayar ga ada barangnya. Satu level selesai berhari2, niat main game buat ngilangin stresss malah tambah stress. Kecewa banget sama game anjjeng ini padahal udah main ada kali 6taun🤣"
"Setelah di up ini game makin NYUSAHIN!!! Bonus makin berkurang sementara level makin sulit.. mana nie respon nya dari pengembang? Even baru si batula sialan itu ga guna..boro"" bisa nyampe ke lev batula nyawa udah abis sebelum nyampe ke batula! Respon nya mana woy??? Cicing wae"
"Oke saya pakai realme 5 pro 8/128 tapi kenapa bisa lag banget sudah kaya pakai smartphones jadul ram 512 aja gila bener lag nya, aku gak ngerti.. tetapi untuk yang candy saga yang dulu sampe yang baru oke² aja.. cuma ini doang sih.. candy crush soda doang lag parah... Untuk sementara aku uninstal dulu game yang ini.. kecuali candy crush yang lain... Jadi perbaiki lagi aku balikin bintang nya kalo udah oke. Terima kasih."
Saya penasaran gunanya ikan apa sii? Saya suka banget candy crush yang duluuu.... Ikan nya cuma buat kesel aja.. Seharusnya bantu ngilangin jelly nya.. Malah yang dimakan permen yang seharusnya dapat di bentuk donat... Sebenernya game nya bagus banget... Tapi ikannya ga ada bantu sama sekali.. Jadinya saya unnistal
"Semenjak diupdate 23 Juni, bunusnya banyak hilang, padahal sebelumnya seru banyak bunusnya, dan juga tinggal sekali lagi 3 week berturut-turut juara 1 kan bonusnya banyak, gara-gara update jadi hilang, hiks hiks hiks...level 2500 ke atas tanpa bonus sulit naik ke level selanjutnya, jadi malas main sekarang.....tolong KING banyakin lagi bonusnya seperti dulu, supaya rating bintangnya akan kembali 5"
"Good 👍👍 cm sedikit kesal juga ,kenapa level tinggi di adu dgn yg level sangat 2 kecil 😑 tingkat kesulitannya sangat berbeda ,jd reward susah tercapai untuk yg level tinggi .semoga di koreksi 🙏"
"game yg sudah diprogram, bukan berdasar kemampuan bermain game, tapi diprogram betapa kali main dalam satu level baru bisa menang, bukan berdasarkan kejelian, lebih2 kalau sudah level 1000 keatas😛😛😛😂😂😂"
Sumpah dari dulu main gak pernah kelar karena sering ganti hape. Dan sudah cari permainan lain. Tetapi alhasil. Tetap balik ke permainan ini. Memang gak bisa moveon mainnya. Walau sudah nyari permainan lain ujung-ujungnya balik lagi. Bagi kalian yg bilang jelek mungkin kalian aja yang gak bisa mainnya. Kalau sudah coba pasti deh suka. Awal jengkel mainnya memang pas hard terus hapus tapi gak bisa moveon dowload lagi. Jadi sabar aja pasti kalau sudah tahu yriknya kalian bakal suka.
"Game ini sangat bagus.Tapi setiap aplikasi kadang ada kekurangannya.Menurut sy kekurangan dari game ini (menurut saya) : Kandang kalau kita salah pencet ""PLAY"",belum ada yg digerakin pas mau keluar dr levelnya nyawa / lives nya berkurang.💔.Tapi sy sangat merekomendasi bagi kalian yg mau donwload Game 🎮"
"Awalnya nggak suka sma game ini, soalnya kek game anak kecil yg cuma gabung gabungin gituuu, tapi setelah liat temen banyak yg main gake ini keknya seru jugaaa, dan akhirnya ikutan main donggh,, wkwkwk seru deh pokoknyaa, seneng, seruuu, bagussss, main terus pokoknya sampe habissss wkwkwkwk, yyok yg belum main , mainin game ini d jamin seru nggak bosen karna tiap level ada tantangannya sendiri sendiri dan yang jelas beda beda dongghh tiap level, buruan download biar nggak ketinggalan keseruannya"
"Level ku dah 2042,setiap dizona yg super hard gak ada bantuan N musti nunggu ampe berhari2 buat dapetin bonus.. Sekalinya nongol game bonusnya, yg last psti susah bgt.. Kadang disitu ngerasa sedih N jengkel, mau dihapus aplikasinya tp sayang dah tinggi levelnya.. Dibiarin aja bkin kezel.. Tlg dong min dipermudah dptin bonusnya biar bisa next level.. Thx"
"Gamenya seru, tapi klo mau kenext level loadingnya lama banget. Udah nunggu lama terus kadang keluar sendiri. Tolong diperbaiki donk, biar nyaman klo main"
